Fecha,Tipo de Emisión,Nivel de Emisión (ppm),Fuente de Emisión,Consumo de Electricidad (kWh),Consumo de Gas Natural (m³),Volumen de Agua (m³),Tipo de Residuo,Cantidad de Residuo (kg),Método de Disposición,Concentración de Contaminante (ppm),Localización de Medición,Cumplimiento Normativo,Contador de Registros
2019-05-22,HAP,13,Maquinaria de Ensamble,339,44,21,Peligroso,2,Incineración,0.0023752288170868297,Dentro de la planta,No,1603
2019-05-23,HAP,29,Procesos de Pintura,459,28,18,Reciclable,9,Reciclaje,0.004105891646626766,En los alrededores,No,1604
2019-05-24,VOC,29,Hornos de Secado,248,40,45,No peligroso,7,Vertedero,0.009058531550451228,Dentro de la planta,No,1605
2019-05-25,NOx,14,Maquinaria de Ensamble,234,44,48,Peligroso,1,Vertedero,0.00701793052253242,En los alrededores,No,1606
2019-05-26,HAP,37,Procesos de Pintura,113,41,27,No peligroso,7,Incineración,0.0030782867777312405,En los alrededores,No,1607
2019-05-27,CO2,33,Hornos de Secado,450,50,17,No peligroso,7,Incineración,0.002143947668971863,En los alrededores,No,1608
2019-05-28,VOC,61,Procesos de Pintura,239,66,24,Peligroso,3,Reciclaje,0.005469892367690001,En los alrededores,No,1609
2019-05-29,NOx,30,Maquinaria de Ensamble,350,64,36,Peligroso,8,Vertedero,0.0035663014951904256,En los alrededores,No,1610
2019-05-30,HAP,69,Procesos de Pintura,175,66,37,Reciclable,7,Vertedero,0.0018134669446725146,Dentro de la planta,No,1611
2019-05-31,CO2,95,Hornos de Secado,415,45,19,Peligroso,8,Reciclaje,0.004869093525149918,Dentro de la planta,No,1612
2019-06-01,NOx,3,Procesos de Pintura,316,59,30,Peligroso,10,Vertedero,0.0030632909490593075,En los alrededores,No,1613
2019-06-02,VOC,3,Hornos de Secado,462,24,22,Peligroso,6,Incineración,0.0073122475850848564,Dentro de la planta,No,1614
2019-06-03,HAP,68,Maquinaria de Ensamble,432,46,28,No peligroso,9,Incineración,0.009018622037231722,Dentro de la planta,No,1615
2019-06-04,HAP,62,Maquinaria de Ensamble,253,15,37,No peligroso,1,Reciclaje,0.00940745919578348,Dentro de la planta,No,1616
2019-06-05,CO2,43,Maquinaria de Ensamble,230,71,26,Reciclable,5,Reciclaje,0.003761639580996339,Dentro de la planta,No,1617
2019-06-06,CO2,96,Hornos de Secado,205,48,33,No peligroso,6,Reciclaje,0.007192355072667553,En los alrededores,No,1618
2019-06-07,NOx,37,Hornos de Secado,195,75,16,Peligroso,3,Incineración,0.0030375384779623375,En los alrededores,No,1619
2019-06-08,NOx,33,Procesos de Pintura,101,78,44,Reciclable,2,Incineración,0.00447564103707996,En los alrededores,No,1620
2019-06-09,NOx,91,Maquinaria de Ensamble,285,39,33,Reciclable,6,Reciclaje,0.00508020793203567,En los alrededores,No,1621
2019-06-10,CO2,35,Maquinaria de Ensamble,143,80,47,Reciclable,8,Reciclaje,0.00943887016441591,En los alrededores,No,1622
2019-06-11,NOx,3,Procesos de Pintura,360,88,40,Peligroso,7,Incineración,0.004213588980129303,Dentro de la planta,No,1623
2019-06-12,NOx,80,Procesos de Pintura,463,37,38,No peligroso,2,Incineración,0.0099161464983098,Dentro de la planta,No,1624
2019-06-13,VOC,51,Maquinaria de Ensamble,317,11,18,Reciclable,7,Vertedero,0.005070654685638024,Dentro de la planta,No,1625
2019-06-14,HAP,50,Hornos de Secado,343,66,28,Reciclable,9,Vertedero,0.0024709028665786817,En los alrededores,No,1626
2019-06-15,CO2,97,Procesos de Pintura,197,45,48,No peligroso,7,Reciclaje,0.008315738782804146,Dentro de la planta,No,1627
2019-06-16,NOx,44,Maquinaria de Ensamble,113,35,29,No peligroso,2,Reciclaje,0.00336482369875034,En los alrededores,No,1628
2019-06-17,CO2,14,Maquinaria de Ensamble,381,49,50,No peligroso,4,Incineración,0.002100711173600112,Dentro de la planta,No,1629
2019-06-18,CO2,33,Maquinaria de Ensamble,128,59,18,No peligroso,4,Vertedero,0.007966305473893901,En los alrededores,No,1630
2019-06-19,CO2,100,Hornos de Secado,228,63,12,Reciclable,7,Vertedero,0.008594047958657086,Dentro de la planta,No,1631
2019-06-20,CO2,38,Hornos de Secado,351,91,42,No peligroso,9,Incineración,0.008064596633563648,En los alrededores,No,1632
2019-06-21,VOC,21,Hornos de Secado,291,45,33,Peligroso,9,Incineración,0.009348010423360396,Dentro de la planta,No,1633
2019-06-22,HAP,69,Procesos de Pintura,169,40,13,No peligroso,9,Reciclaje,0.0024495233465364878,Dentro de la planta,No,1634
2019-06-23,VOC,37,Maquinaria de Ensamble,325,35,10,Reciclable,10,Vertedero,0.004311346492398437,En los alrededores,No,1635
2019-06-24,HAP,53,Maquinaria de Ensamble,240,74,36,Reciclable,7,Reciclaje,0.007183266589646628,En los alrededores,No,1636
2019-06-25,CO2,97,Maquinaria de Ensamble,305,16,49,Reciclable,10,Incineración,0.0075720649077000365,En los alrededores,No,1637
2019-06-26,CO2,22,Maquinaria de Ensamble,435,56,43,Reciclable,8,Vertedero,0.0072908504174664076,En los alrededores,No,1638
2019-06-27,NOx,65,Hornos de Secado,367,71,20,No peligroso,1,Vertedero,0.007365071889622596,Dentro de la planta,No,1639
2019-06-28,HAP,69,Procesos de Pintura,455,45,38,Reciclable,3,Vertedero,0.008960194016852798,Dentro de la planta,No,1640
2019-06-29,NOx,8,Hornos de Secado,236,56,26,Reciclable,1,Vertedero,0.009806804705811415,Dentro de la planta,No,1641
2019-06-30,HAP,69,Maquinaria de Ensamble,328,45,23,Reciclable,9,Reciclaje,0.0035618077970918727,Dentro de la planta,No,1642
2019-07-01,VOC,62,Maquinaria de Ensamble,385,36,28,Peligroso,4,Incineración,0.005032900210913954,En los alrededores,No,1643
2019-07-02,NOx,72,Procesos de Pintura,450,17,45,Peligroso,1,Reciclaje,0.007898267797228617,Dentro de la planta,No,1644
2019-07-03,HAP,14,Maquinaria de Ensamble,265,50,21,Peligroso,7,Incineración,0.0021783727033272632,Dentro de la planta,No,1645
2019-07-04,VOC,6,Hornos de Secado,418,29,25,No peligroso,4,Reciclaje,0.004140069482288768,Dentro de la planta,No,1646
2019-07-05,VOC,27,Hornos de Secado,328,75,40,No peligroso,1,Incineración,0.0018794412987511349,Dentro de la planta,No,1647
2019-07-06,CO2,24,Maquinaria de Ensamble,294,27,26,No peligroso,2,Vertedero,0.003466492221478361,Dentro de la planta,No,1648
2019-07-07,HAP,86,Maquinaria de Ensamble,443,69,37,Reciclable,2,Reciclaje,0.0018293261626056673,Dentro de la planta,No,1649
2019-07-08,VOC,61,Procesos de Pintura,478,66,42,Peligroso,9,Reciclaje,0.004745254515593971,En los alrededores,No,1650
2019-07-09,VOC,90,Maquinaria de Ensamble,270,48,19,No peligroso,10,Reciclaje,0.004637505127425662,Dentro de la planta,No,1651
2019-07-10,CO2,30,Hornos de Secado,110,20,48,Peligroso,7,Incineración,0.009197049917224087,En los alrededores,No,1652
2019-07-11,CO2,100,Maquinaria de Ensamble,447,47,48,No peligroso,5,Incineración,0.002785314157318331,Dentro de la planta,No,1653
2019-07-12,HAP,46,Procesos de Pintura,416,25,21,Reciclable,6,Incineración,0.0045274068506798906,Dentro de la planta,No,1654
2019-07-13,CO2,94,Hornos de Secado,306,77,18,Peligroso,6,Vertedero,0.0027921474936079913,Dentro de la planta,No,1655
2019-07-14,VOC,78,Maquinaria de Ensamble,184,81,24,Reciclable,3,Reciclaje,0.0012273498782962636,Dentro de la planta,No,1656
2019-07-15,HAP,33,Procesos de Pintura,110,82,50,Peligroso,7,Reciclaje,0.0016351461141542892,Dentro de la planta,No,1657
2019-07-16,HAP,91,Hornos de Secado,374,50,18,Peligroso,1,Incineración,0.007624050338283405,En los alrededores,No,1658
2019-07-17,NOx,49,Hornos de Secado,237,37,18,Reciclable,4,Vertedero,0.009230974528670995,En los alrededores,No,1659
2019-07-18,HAP,4,Hornos de Secado,212,76,24,No peligroso,7,Incineración,0.0050391934475588086,En los alrededores,No,1660
2019-07-19,NOx,23,Procesos de Pintura,162,87,49,Reciclable,10,Reciclaje,0.0016761046585194491,Dentro de la planta,No,1661
2019-07-20,HAP,48,Maquinaria de Ensamble,479,83,17,Reciclable,6,Incineración,0.00972486538141129,Dentro de la planta,No,1662
2019-07-21,CO2,51,Maquinaria de Ensamble,143,55,20,Peligroso,10,Vertedero,0.005969500676864455,Dentro de la planta,No,1663
2019-07-22,CO2,49,Hornos de Secado,327,95,17,Peligroso,9,Reciclaje,0.007328307131083557,En los alrededores,No,1664
2019-07-23,CO2,51,Procesos de Pintura,394,48,30,Peligroso,3,Reciclaje,0.006026652947115711,Dentro de la planta,No,1665
2019-07-24,VOC,84,Hornos de Secado,231,75,10,Peligroso,2,Vertedero,0.003991983835050292,En los alrededores,No,1666
2019-07-25,NOx,42,Procesos de Pintura,172,83,49,No peligroso,2,Incineración,0.0014694311708383602,Dentro de la planta,No,1667
2019-07-26,CO2,26,Hornos de Secado,314,83,22,Peligroso,6,Reciclaje,0.0014297881918597494,En los alrededores,No,1668
2019-07-27,NOx,93,Procesos de Pintura,488,73,50,No peligroso,4,Incineración,0.009557180536654018,Dentro de la planta,No,1669
2019-07-28,VOC,74,Hornos de Secado,348,78,40,Reciclable,4,Incineración,0.00789310414362232,En los alrededores,No,1670
2019-07-29,CO2,8,Procesos de Pintura,200,56,39,Peligroso,1,Vertedero,0.004073463379947953,Dentro de la planta,No,1671
2019-07-30,VOC,9,Hornos de Secado,332,94,50,Reciclable,5,Vertedero,0.007118157072161708,En los alrededores,No,1672
2019-07-31,CO2,4,Hornos de Secado,134,35,19,Reciclable,4,Incineración,0.007226349112975525,En los alrededores,No,1673
2019-08-01,VOC,52,Hornos de Secado,296,35,11,Peligroso,10,Reciclaje,0.0025863242059255506,En los alrededores,No,1674
2019-08-02,CO2,93,Maquinaria de Ensamble,442,60,33,Peligroso,2,Incineración,0.0037720428786682087,Dentro de la planta,No,1675
2019-08-03,NOx,66,Procesos de Pintura,151,99,33,Reciclable,7,Reciclaje,0.003783101371792864,Dentro de la planta,No,1676
2019-08-04,HAP,10,Maquinaria de Ensamble,407,30,45,Reciclable,4,Incineración,0.0031354663690700405,En los alrededores,No,1677
2019-08-05,CO2,26,Hornos de Secado,441,46,21,No peligroso,6,Vertedero,0.001624438692903804,Dentro de la planta,No,1678
2019-08-06,HAP,9,Hornos de Secado,313,18,15,Reciclable,10,Incineración,0.006196266581674665,En los alrededores,No,1679
2019-08-07,CO2,74,Maquinaria de Ensamble,274,98,30,Reciclable,6,Vertedero,0.0024878643655507193,Dentro de la planta,No,1680
2019-08-08,NOx,13,Procesos de Pintura,289,27,42,Reciclable,7,Reciclaje,0.009236851448406549,En los alrededores,No,1681
2019-08-09,CO2,77,Hornos de Secado,305,77,26,Peligroso,5,Vertedero,0.002857917714582762,En los alrededores,No,1682
2019-08-10,HAP,29,Hornos de Secado,344,10,14,No peligroso,10,Incineración,0.0022587128696447876,Dentro de la planta,No,1683
2019-08-11,NOx,65,Procesos de Pintura,324,34,12,No peligroso,3,Reciclaje,0.007719204341720056,Dentro de la planta,No,1684
2019-08-12,NOx,92,Maquinaria de Ensamble,384,81,22,No peligroso,3,Vertedero,0.002945041951641559,Dentro de la planta,No,1685
2019-08-13,HAP,33,Hornos de Secado,328,59,19,No peligroso,1,Incineración,0.002771406568533295,Dentro de la planta,No,1686
2019-08-14,CO2,56,Hornos de Secado,321,74,27,Reciclable,6,Vertedero,0.0037248238909303186,Dentro de la planta,No,1687
2019-08-15,VOC,47,Hornos de Secado,368,65,40,Reciclable,10,Vertedero,0.003258432860222036,Dentro de la planta,No,1688
2019-08-16,VOC,45,Maquinaria de Ensamble,401,37,35,No peligroso,10,Reciclaje,0.006850334115224021,En los alrededores,No,1689
2019-08-17,CO2,97,Maquinaria de Ensamble,423,99,15,No peligroso,2,Incineración,0.005085693638900809,En los alrededores,No,1690
2019-08-18,CO2,7,Maquinaria de Ensamble,337,96,12,Peligroso,7,Vertedero,0.0017938795478610499,En los alrededores,No,1691
2019-08-19,VOC,56,Maquinaria de Ensamble,469,67,26,Peligroso,5,Incineración,0.0037823051182015437,Dentro de la planta,No,1692
2019-08-20,NOx,62,Procesos de Pintura,208,40,36,Peligroso,10,Vertedero,0.005305516507717774,En los alrededores,No,1693
2019-08-21,HAP,52,Procesos de Pintura,374,46,16,Reciclable,9,Reciclaje,0.008296531923202937,En los alrededores,No,1694
2019-08-22,HAP,5,Procesos de Pintura,366,28,44,Peligroso,5,Vertedero,0.009677647887783653,Dentro de la planta,No,1695
2019-08-23,CO2,50,Hornos de Secado,499,62,25,Peligroso,5,Reciclaje,0.003284310675602356,En los alrededores,No,1696
2019-08-24,HAP,23,Hornos de Secado,238,29,40,Reciclable,9,Incineración,0.003472866792028597,En los alrededores,No,1697
2019-08-25,NOx,53,Procesos de Pintura,436,97,31,Peligroso,2,Reciclaje,0.007924404014451745,Dentro de la planta,No,1698
2019-08-26,HAP,85,Hornos de Secado,462,11,29,Peligroso,8,Incineración,0.009174185643755568,Dentro de la planta,No,1699
2019-08-27,VOC,51,Maquinaria de Ensamble,339,95,43,No peligroso,9,Reciclaje,0.00716834051191565,En los alrededores,No,1700
2019-08-28,HAP,84,Procesos de Pintura,372,61,40,Peligroso,8,Reciclaje,0.00470241999983493,En los alrededores,No,1701
2019-08-29,NOx,53,Maquinaria de Ensamble,484,57,28,No peligroso,9,Incineración,0.00782931774862732,En los alrededores,No,1702
2019-08-30,CO2,65,Hornos de Secado,191,53,29,No peligroso,9,Incineración,0.007394270959748981,Dentro de la planta,No,1703
2019-08-31,CO2,46,Procesos de Pintura,376,57,33,Reciclable,3,Reciclaje,0.004192396671198114,Dentro de la planta,No,1704
2019-09-01,CO2,72,Procesos de Pintura,377,14,50,Peligroso,3,Reciclaje,0.008804535775159512,En los alrededores,No,1705
2019-09-02,CO2,98,Hornos de Secado,279,48,50,Reciclable,10,Reciclaje,0.0047672392633511945,Dentro de la planta,No,1706
2019-09-03,VOC,20,Procesos de Pintura,449,53,24,Reciclable,3,Vertedero,0.0075331292379824735,En los alrededores,No,1707
2019-09-04,HAP,74,Procesos de Pintura,330,97,49,No peligroso,9,Reciclaje,0.002758920221991275,En los alrededores,No,1708
2019-09-05,HAP,66,Procesos de Pintura,480,13,20,No peligroso,10,Incineración,0.0017965555219045962,En los alrededores,No,1709
2019-09-06,NOx,30,Hornos de Secado,219,75,18,No peligroso,6,Incineración,0.009558812457812586,Dentro de la planta,No,1710
2019-09-07,NOx,76,Hornos de Secado,105,80,49,Reciclable,6,Reciclaje,0.007028874932782058,En los alrededores,No,1711
2019-09-08,VOC,54,Maquinaria de Ensamble,296,17,23,Peligroso,4,Incineración,0.0015016011674337335,Dentro de la planta,No,1712
2019-09-09,HAP,41,Hornos de Secado,407,84,10,No peligroso,10,Incineración,0.008117945706286423,En los alrededores,No,1713
2019-09-10,NOx,59,Hornos de Secado,377,81,34,Reciclable,7,Vertedero,0.009438258660724709,En los alrededores,No,1714
2019-09-11,VOC,51,Hornos de Secado,364,40,34,Peligroso,9,Reciclaje,0.0055606330193745356,En los alrededores,No,1715
2019-09-12,CO2,62,Maquinaria de Ensamble,317,43,46,Peligroso,5,Reciclaje,0.009059136557738209,En los alrededores,No,1716
2019-09-13,HAP,20,Hornos de Secado,211,43,15,Reciclable,10,Incineración,0.007594137192333002,Dentro de la planta,No,1717
2019-09-14,NOx,92,Maquinaria de Ensamble,189,76,48,No peligroso,7,Incineración,0.008452602865674372,En los alrededores,No,1718
2019-09-15,CO2,39,Procesos de Pintura,104,90,44,Reciclable,9,Incineración,0.004853206013302113,En los alrededores,No,1719
2019-09-16,HAP,56,Procesos de Pintura,260,10,25,Peligroso,5,Incineración,0.006347305510481985,En los alrededores,No,1720
2019-09-17,CO2,88,Maquinaria de Ensamble,391,26,14,No peligroso,7,Reciclaje,0.007873786509819175,En los alrededores,No,1721
2019-09-18,HAP,6,Maquinaria de Ensamble,290,13,47,Reciclable,9,Vertedero,0.004533577437227054,Dentro de la planta,No,1722
2019-09-19,NOx,16,Maquinaria de Ensamble,179,29,47,Peligroso,9,Vertedero,0.008365425327233222,En los alrededores,No,1723
2019-09-20,HAP,71,Hornos de Secado,437,74,26,Reciclable,6,Incineración,0.003698112909935307,En los alrededores,No,1724
2019-09-21,VOC,3,Maquinaria de Ensamble,370,12,27,Peligroso,6,Incineración,0.004689583935209312,Dentro de la planta,No,1725
2019-09-22,VOC,11,Hornos de Secado,237,71,48,Reciclable,9,Vertedero,0.0037198977933383948,En los alrededores,No,1726
2019-09-23,HAP,48,Hornos de Secado,144,14,24,No peligroso,1,Incineración,0.0038940738172623464,Dentro de la planta,No,1727
2019-09-24,VOC,69,Maquinaria de Ensamble,189,72,37,Reciclable,5,Reciclaje,0.009402100674791178,En los alrededores,No,1728
2019-09-25,VOC,14,Maquinaria de Ensamble,395,100,22,Reciclable,10,Vertedero,0.005967328053958004,En los alrededores,No,1729
2019-09-26,HAP,92,Maquinaria de Ensamble,348,60,29,Peligroso,2,Vertedero,0.0024223907300273155,En los alrededores,No,1730
2019-09-27,CO2,8,Procesos de Pintura,338,37,43,Reciclable,9,Incineración,0.008664647429165097,Dentro de la planta,No,1731
2019-09-28,VOC,39,Procesos de Pintura,420,79,16,Peligroso,3,Incineración,0.002112152912045304,En los alrededores,No,1732
2019-09-29,NOx,3,Maquinaria de Ensamble,318,96,15,No peligroso,7,Incineración,0.008290406094815267,En los alrededores,No,1733
2019-09-30,NOx,98,Maquinaria de Ensamble,189,68,41,Reciclable,4,Vertedero,0.008799773849218505,En los alrededores,No,1734
2019-10-01,HAP,94,Procesos de Pintura,222,62,15,No peligroso,10,Vertedero,0.003257263922417346,Dentro de la planta,No,1735
2019-10-02,HAP,56,Maquinaria de Ensamble,420,50,18,Reciclable,3,Incineración,0.0039567773369700715,En los alrededores,No,1736
2019-10-03,VOC,27,Hornos de Secado,100,57,19,No peligroso,8,Reciclaje,0.003806619370169856,Dentro de la planta,No,1737
2019-10-04,NOx,12,Maquinaria de Ensamble,477,79,34,Peligroso,9,Reciclaje,0.002402206172832174,En los alrededores,No,1738
2019-10-05,HAP,37,Procesos de Pintura,213,43,12,No peligroso,7,Incineración,0.005758277780353365,En los alrededores,No,1739
2019-10-06,NOx,15,Maquinaria de Ensamble,172,17,27,No peligroso,10,Reciclaje,0.005676495968424427,Dentro de la planta,No,1740
2019-10-07,NOx,67,Maquinaria de Ensamble,161,12,22,No peligroso,3,Incineración,0.006831957939323193,En los alrededores,No,1741
2019-10-08,VOC,67,Hornos de Secado,400,22,21,Peligroso,5,Reciclaje,0.0028832405472269573,En los alrededores,No,1742
2019-10-09,VOC,39,Hornos de Secado,142,70,44,Peligroso,1,Vertedero,0.004574815199725227,Dentro de la planta,No,1743
2019-10-10,CO2,11,Maquinaria de Ensamble,219,78,20,No peligroso,5,Vertedero,0.004970870351577023,Dentro de la planta,No,1744
2019-10-11,HAP,74,Hornos de Secado,359,20,42,Peligroso,4,Incineración,0.00893579030919163,Dentro de la planta,No,1745
2019-10-12,VOC,1,Hornos de Secado,112,26,38,Peligroso,2,Vertedero,0.0019349212864039284,En los alrededores,No,1746
2019-10-13,HAP,9,Maquinaria de Ensamble,479,98,23,Peligroso,10,Incineración,0.005958781045937882,Dentro de la planta,No,1747
2019-10-14,VOC,18,Hornos de Secado,342,51,47,Peligroso,4,Vertedero,0.004438749660989383,En los alrededores,No,1748
2019-10-15,HAP,47,Maquinaria de Ensamble,120,69,47,Peligroso,10,Vertedero,0.007017548126463348,En los alrededores,No,1749
2019-10-16,CO2,58,Maquinaria de Ensamble,287,62,21,Reciclable,4,Reciclaje,0.0029126517863123317,En los alrededores,No,1750
2019-10-17,NOx,85,Hornos de Secado,268,64,15,No peligroso,2,Incineración,0.003289213469219976,En los alrededores,No,1751
2019-10-18,HAP,61,Hornos de Secado,294,47,10,Peligroso,10,Incineración,0.0017629271245045844,Dentro de la planta,No,1752
2019-10-19,VOC,47,Maquinaria de Ensamble,377,32,43,Reciclable,9,Reciclaje,0.0018614238972835787,Dentro de la planta,No,1753
2019-10-20,VOC,34,Hornos de Secado,346,44,22,Peligroso,2,Incineración,0.0028091848023857743,Dentro de la planta,No,1754
2019-10-21,VOC,71,Hornos de Secado,337,80,33,Peligroso,5,Vertedero,0.005049848767419531,Dentro de la planta,No,1755
2019-10-22,HAP,89,Maquinaria de Ensamble,176,59,20,No peligroso,4,Reciclaje,0.006403762304760941,En los alrededores,No,1756
2019-10-23,VOC,50,Maquinaria de Ensamble,157,20,46,Reciclable,2,Reciclaje,0.004982127419903546,En los alrededores,No,1757
2019-10-24,VOC,20,Maquinaria de Ensamble,441,39,24,Peligroso,9,Reciclaje,0.008324489058730577,Dentro de la planta,No,1758
2019-10-25,HAP,39,Hornos de Secado,490,31,39,Peligroso,3,Reciclaje,0.00825520419169782,Dentro de la planta,No,1759
2019-10-26,VOC,67,Hornos de Secado,356,53,44,Peligroso,3,Reciclaje,0.002434793104296595,En los alrededores,No,1760
2019-10-27,NOx,100,Maquinaria de Ensamble,459,45,15,Reciclable,10,Incineración,0.006982757177128615,En los alrededores,No,1761
2019-10-28,HAP,3,Hornos de Secado,103,80,38,Peligroso,2,Vertedero,0.0032072185766845083,En los alrededores,No,1762
2019-10-29,VOC,64,Hornos de Secado,411,45,21,Peligroso,6,Reciclaje,0.007296006205290922,Dentro de la planta,No,1763
2019-10-30,VOC,4,Procesos de Pintura,379,61,27,Reciclable,5,Vertedero,0.007725866130912922,Dentro de la planta,No,1764
2019-10-31,VOC,24,Procesos de Pintura,118,58,25,No peligroso,6,Reciclaje,0.005803388603456321,Dentro de la planta,No,1765
